uid,kind,status,source_url,fact_checked,verified_at,checked_by,changes,fragment,in_deck
aws-kms-admin-vs-user-separation-mcq-43,mcq,new,https://docs.aws.amazon.com/kms/latest/developerguide/key-policy-default.html,Default console key policy: root statement 'Enable IAM User Permissions' delegates kms:* to IAM policies; 'Allow access for Key Administrators' = kms:Create*/Describe*/Enable*/List*/Put*/Update*/Revoke*/Disable*/Get*/Delete*/TagResource/UntagResource/ScheduleKeyDeletion/CancelKeyDeletion/RotateKeyOnDemand; 'Allow use of the key' = kms:Encrypt/Decrypt/ReEncrypt*/GenerateDataKey*/DescribeKey; key admins have no cryptographic permissions; key without account principal can become unmanageable,2026-09-21,check-B4.2,USAGE: added CreateGrant next to PutKeyPolicy as the CloudTrail tripwire (kms:Create* in the admin statement includes CreateGrant; docs warn admins can grant themselves permissions via policy or grants),B4.2.md,yes
aws-kms-rotation-key-types-mcq-50,mcq,new,https://docs.aws.amazon.com/kms/latest/developerguide/rotate-keys.html,"Automatic rotation only for symmetric encryption keys with AWS_KMS origin; default RotationPeriodInDays 365; on-demand rotation supported for AWS_KMS and EXTERNAL (imported) symmetric keys; asymmetric, HMAC and custom key store keys need manual rotation; rotation does not re-encrypt data; KMS retains old material and decrypts with the right version; AWS managed keys rotate yearly",2026-09-21,check-B4.2,,B4.2.md,yes
aws-kms-rotation-key-types-mcq-50,mcq,new,https://docs.aws.amazon.com/kms/latest/developerguide/rotate-keys-manually.html,Manual rotation = new key + UpdateAlias; keep original key enabled so KMS can decrypt data it encrypted; Decrypt/Verify on asymmetric keys require the exact KeyId,2026-09-21,check-B4.2,,B4.2.md,yes
aws-kms-viaservice-condition-mcq-44,mcq,new,https://docs.aws.amazon.com/kms/latest/developerguide/conditions-kms.html,"kms:ViaService value format service.region.amazonaws.com (e.g. s3.us-west-2.amazonaws.com); does not permit direct calls from the principal, only calls via the named service on its behalf; principal still needs permission to the service; aws/ebs managed key policy example pairs kms:CallerAccount with kms:ViaService",2026-09-21,check-B4.2,"A: corrected the claim that direct calls are blocked ""even when an IAM policy also allows the key ARN"" - true only if the account-root ""Enable IAM User Permissions"" statement is scoped/removed or carries the same condition; text now says so. WHY(grants) reworded: grants only add permission, S3 uses caller credentials (FAS) for SSE-KMS, no grant of its own",B4.2.md,yes
aws-kms-viaservice-condition-mcq-44,mcq,new,https://docs.aws.amazon.com/kms/latest/developerguide/key-policy-default.html,"""Enable IAM User Permissions"" root statement allows IAM policies to delegate kms:*; without it IAM allow policies are ineffective - basis for the A: caveat that ViaService on the key-users statement alone does not block IAM-granted direct calls",2026-09-21,check-B4.2,,B4.2.md,yes
aws-macie-find-pii-buckets-mcq-48,mcq,new,https://docs.aws.amazon.com/macie/latest/user/what-is-macie.html,"Macie discovers sensitive data with ML and pattern matching (managed data identifiers incl. PII, financial, credentials); maintains S3 bucket inventory and generates policy findings e.g. bucket becomes publicly accessible; automated sensitive data discovery samples continuously; findings publish to EventBridge and Security Hub; GuardDuty analyzes CloudTrail S3 data events",2026-09-21,check-B4.2,,B4.2.md,yes
aws-macie-find-pii-buckets-mcq-48,mcq,new,https://docs.aws.amazon.com/guardduty/latest/ug/s3-protection.html,GuardDuty S3 Protection monitors CloudTrail data events for S3 (GetObject/PutObject/ListObjects/DeleteObject) for suspicious access; does not inspect object content,2026-09-21,check-B4.2,,B4.2.md,yes
aws-macie-find-pii-buckets-mcq-48,mcq,new,https://docs.aws.amazon.com/inspector/latest/user/what-is-inspector.html,"Inspector scans EC2 instances, ECR container images and Lambda functions for software vulnerabilities and unintended network exposure",2026-09-21,check-B4.2,,B4.2.md,yes
aws-s3-replicate-existing-objects-mcq-46,mcq,new,https://docs.aws.amazon.com/AmazonS3/latest/userguide/replication.html,Live replication does not replicate objects that existed before the configuration; S3 Batch Replication is the on-demand path for existing objects; CRR = different Regions,2026-09-21,check-B4.2,,B4.2.md,yes
aws-s3-replicate-existing-objects-mcq-46,mcq,new,https://docs.aws.amazon.com/AmazonS3/latest/userguide/replication-what-is-isnot-replicated.html,With Filter element (V2 config) delete markers are not replicated by default; delete marker replication can be added to non-tag-based rules; deleting a specific version ID is never replicated; lifecycle actions and their delete markers are not replicated,2026-09-21,check-B4.2,,B4.2.md,yes
aws-s3-replicate-existing-objects-mcq-46,mcq,new,https://docs.aws.amazon.com/AmazonS3/latest/userguide/replication-config-for-kms-objects.html,By default S3 does not replicate SSE-KMS/DSSE-KMS objects; opt in with SourceSelectionCriteria SseKmsEncryptedObjects and ReplicaKmsKeyID; replication role needs kms:Decrypt on source key and kms:Encrypt on destination key; versioning enabled on both buckets,2026-09-21,check-B4.2,,B4.2.md,yes
aws-amazon-mq-jms-no-code-change-mcq-11,mcq,new,https://docs.aws.amazon.com/amazon-mq/latest/developer-guide/welcome.html,Amazon MQ = managed broker for Apache ActiveMQ Classic and RabbitMQ; migrate existing brokers without rewriting messaging code using industry standard protocols,2026-09-21,check-B4.2,,B4.2.md,yes
aws-amazon-mq-jms-no-code-change-mcq-11,mcq,new,https://docs.aws.amazon.com/amazon-mq/latest/developer-guide/amazon-mq-broker-architecture.html,"Active/standby broker = two brokers in two different AZs as a redundant pair on Amazon EFS; two endpoints per wire-level protocol, use the Failover Transport; reboot failover takes only a few seconds",2026-09-21,check-B4.2,,B4.2.md,yes
aws-amazon-mq-jms-no-code-change-mcq-11,mcq,new,https://docs.aws.amazon.com/amazon-mq/latest/developer-guide/amazon-mq-basic-elements.html,"Supported wire-level protocols for ActiveMQ brokers: AMQP, MQTT, MQTT over WebSocket, OpenWire, STOMP, STOMP over WebSocket; endpoints amqp+ssl 5671, mqtt+ssl 8883, ssl (OpenWire) 61617, stomp+ssl 61614, wss 61619",2026-09-21,check-B4.2,,B4.2.md,yes
aws-asg-scale-workers-on-queue-mcq-06,mcq,new,https://docs.aws.amazon.com/autoscaling/ec2/userguide/as-using-sqs-queue.html,Queue length alone does not change proportionally to group size; backlog per instance = ApproximateNumberOfMessages / InService instances; acceptable backlog = acceptable latency / avg processing time; doc example 1500 msgs / 10 instances = 150 vs target 100 (10 s / 0.1 s) scales out by five; metric math now recommended over publishing a custom metric,2026-09-21,check-B4.2,,B4.2.md,yes
aws-eventbridge-content-routing-saas-mcq-03,mcq,new,https://docs.aws.amazon.com/eventbridge/latest/userguide/eb-api-destinations.html,"API destinations = HTTPS endpoints as rule targets; connection defines auth (Basic, OAuth client credentials, API key) with secret stored in Secrets Manager via service-linked role; 5-second client timeout; event bus retry defaults 24 hours and 185 times, then DLQ",2026-09-21,check-B4.2,"WHY(SNS) dropped ""wraps the payload in the SNS envelope"" because raw message delivery is supported for HTTP/S endpoints; kept subscription confirmation and basic/digest-only auth as the reasons",B4.2.md,yes
aws-eventbridge-content-routing-saas-mcq-03,mcq,new,https://docs.aws.amazon.com/sns/latest/dg/sns-http-https-endpoint-as-subscriber.html,SNS HTTP/S delivery = POST with SNS JSON envelope; supports Basic and Digest auth in URL only; subscription confirmation required; no private endpoints,2026-09-21,check-B4.2,,B4.2.md,yes
aws-eventbridge-content-routing-saas-mcq-03,mcq,new,https://docs.aws.amazon.com/sns/latest/dg/sns-large-payload-raw-message-delivery.html,"Raw message delivery is available for HTTP/S endpoints (x-amz-sns-rawdelivery header), so the SNS JSON envelope is optional - envelope claim removed from the WHY",2026-09-21,check-B4.2,,B4.2.md,yes
aws-java-monolith-to-containers-mcq-14,mcq,new,https://docs.aws.amazon.com/app2container/latest/UserGuide/what-is-a2c.html,"App2Container containerizes running ASP.NET (Windows) and Java (Linux) apps without source code, generates Dockerfile, ECR image, ECS task definitions / EKS / App Runner CloudFormation; banner: no longer open to new customers, sign up prior to November 7 2025",2026-09-21,check-B4.2,,B4.2.md,yes
aws-java-monolith-to-containers-mcq-14,mcq,new,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/AutoFailover.html,"ElastiCache for Valkey and Redis OSS Multi-AZ: failed primary fails over to replica with least lag, promotion typically a few seconds, primary endpoint DNS propagated; requires at least one read replica",2026-09-21,check-B4.2,,B4.2.md,yes
aws-lambda-critical-function-throttled-mcq-17,mcq,new,https://docs.aws.amazon.com/lambda/latest/dg/lambda-concurrency.html,"Default account concurrency 1000 per Region; reserved concurrency = max and min for a function, no other function can use it, no charge; can reserve up to 900 by default, Lambda always keeps 100 unreserved; provisioned concurrency pre-initializes environments (cold starts), incurs charges, without reserved concurrency function spills into unreserved pool",2026-09-21,check-B4.2,"WHY(provisioned) and A: corrected - provisioned environments are dedicated to the function; only requests above the provisioned number spill into the shared pool, so ""only guarantees capacity when combined with reserved concurrency"" was overstated; now says reserved concurrency is the free fence and provisioned is billed",B4.2.md,yes
aws-lambda-critical-function-throttled-mcq-17,mcq,new,https://docs.aws.amazon.com/lambda/latest/dg/lambda-concurrency.html,"Provisioned concurrency diagram: 400 provisioned units are dedicated to the function, all functions share the remaining 600; comparison table: if reserved not set, function uses unreserved concurrency when provisioned limit reached; reserved = no additional charge, provisioned = incurs charges",2026-09-21,check-B4.2,,B4.2.md,yes
aws-order-workflow-with-human-wait-mcq-21,mcq,new,https://docs.aws.amazon.com/step-functions/latest/dg/choosing-workflow-type.html,"Standard: up to one year, exactly-once, priced per state transition; Express: up to five minutes, at-least-once (async) / at-most-once (sync), no .waitForTaskToken or .sync patterns, no Activities",2026-09-21,check-B4.2,,B4.2.md,yes
aws-order-workflow-with-human-wait-mcq-21,mcq,new,https://docs.aws.amazon.com/step-functions/latest/dg/connect-to-resource.html,.waitForTaskToken pauses until SendTaskSuccess/SendTaskFailure with the token; suited to human approval; waits up to one year service quota; HeartbeatSeconds avoids stuck executions (States.Timeout); Express only supports Request Response,2026-09-21,check-B4.2,,B4.2.md,yes
aws-order-workflow-with-human-wait-mcq-21,mcq,new,https://docs.aws.amazon.com/AWSSimpleQueueService/latest/SQSDeveloperGuide/sqs-visibility-timeout.html,Visibility timeout maximum 12 hours from first receive; extending does not reset the 12-hour limit; Step Functions suggested for longer waits,2026-09-21,check-B4.2,,B4.2.md,yes
aws-order-workflow-with-human-wait-mcq-21,mcq,new,https://docs.aws.amazon.com/lambda/latest/dg/gettingstarted-limits.html,Function timeout quota 900 seconds (15 minutes),2026-09-21,check-B4.2,,B4.2.md,yes
aws-session-store-behind-alb-mcq-20,mcq,new,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/AutoFailover.html,"Multi-AZ with automatic failover for Valkey/Redis OSS: replica with least replication lag promoted, writes resume typically within a few seconds, DNS of primary endpoint updated so no application change; needs at least one replica; async replication may lose a small amount of data",2026-09-21,check-B4.2,,B4.2.md,yes
aws-session-store-behind-alb-mcq-20,mcq,new,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-target-groups.html,stickiness.enabled default false; lb_cookie duration 1 s to 7 days default 1 day; stickiness pins client to one target,2026-09-21,check-B4.2,,B4.2.md,yes
aws-sqs-poison-message-blocking-mcq-09,mcq,new,https://docs.aws.amazon.com/AWSSimpleQueueService/latest/SQSDeveloperGuide/sqs-dead-letter-queues.html,Redrive policy maxReceiveCount = receives before move to DLQ; DLQ must be same account and Region; standard queue message keeps original enqueue timestamp so set DLQ retention longer than source; DLQ redrive available,2026-09-21,check-B4.2,,B4.2.md,yes
